# FeHinit FeH sigma_FeH
-3.25 -2.832342143834385 0.37712789201225094
-3.25 -2.7079340587581506 0.3959246099746126
-3.25 -2.58751657741308 0.4036182281678775
-3.25 -2.4797126680281005 0.39446932874121243
-3.25 -2.3619262866807404 0.37012619639499084
-3.25 -2.2666817535624912 0.3635091362427489
-3.25 -2.1495082502102454 0.370197144029648
-3.25 -1.9813461302647877 0.44914220230668317
-3.25 -1.7579620853866242 0.4882287967843726
-3.25 -1.6123134225877425 0.5702012468248926
-3.25 -1.5060712459017138 0.5275769666220129
-3.25 -1.4592334024737967 0.5828800084395479
-3.25 -1.4048482021204745 0.601209984130589
-3.25 -1.3522070606442458 0.5673609295498933
-3.25 -1.317240844573666 0.6177727746387952
-3.25 -1.3026066932541198 0.5760818606689677
-3.25 -1.2748347990261581 0.5602944424292752
-3.25 -1.2594593255044018 0.5823594943536968
-3.0 -3.000042264705882 2.9558823529220096e-05
-3.0 -2.9998862037941216 0.00022786560395215608
-3.0 -3.000013760665201 0.000448934732815814
-3.0 -2.998405219384959 0.003844185751395017
-3.0 -2.996720646074714 0.007955067880201106
-3.0 -2.9941059085328843 0.013871454382792633
-3.0 -2.9871641250718346 0.027997763419530898
-3.0 -2.9855019861111125 0.0385806161870735
-3.0 -2.9756755987895467 0.05792250023937042
-3.0 -2.9716954443667243 0.08098554874535609
-3.0 -2.9429105039482044 0.12501196145484145
-3.0 -2.9110092520367092 0.16601968084931443
-3.0 -2.8673713934619416 0.19571280550237227
-3.0 -2.8283369467406376 0.2294676092411378
-3.0 -2.759618522855807 0.2583451438962242
-3.0 -2.7021408758390812 0.2841976030142145
-3.0 -2.5985024374144436 0.3110575515937604
-3.0 -2.4997381036314335 0.31708275938906944
-3.0 -2.414009911047967 0.3137828198677003
-3.0 -2.305737603163739 0.3065187542712205
-3.0 -2.2203103736881364 0.3101286368980951
-3.0 -2.1101297613978436 0.31828488484916756
-3.0 -1.9616354273520622 0.3935371749758673
-3.0 -1.7376761246771528 0.45054711836621114
-3.0 -1.5912220788824276 0.4954632569680856
-3.0 -1.4942984044781398 0.5015722664758734
-3.0 -1.4372728461575834 0.5299090078211871
-3.0 -1.3804336601758473 0.5456181600464355
-3.0 -1.3440102122290067 0.5578594809457086
-3.0 -1.3072532761007158 0.562985124290991
-3.0 -1.2932507724574809 0.5604632616703555
-3.0 -1.262049199537319 0.5289780207154834
-3.0 -1.259267128723886 0.5681000248360376
-2.75 -2.7499769200898005 0.00014867762878438318
-2.75 -2.7500212051205666 0.0002677131774620182
-2.75 -2.749046494566311 0.002259490509694005
-2.75 -2.7480832569818805 0.004752827073546509
-2.75 -2.746453022621173 0.00838202078790216
-2.75 -2.741949850165343 0.017376021080321605
-2.75 -2.74076204962727 0.02420593217006753
-2.75 -2.7345799116746226 0.03689115995695515
-2.75 -2.732008813141119 0.051815833010899155
-2.75 -2.709735704472155 0.08686997213035377
-2.75 -2.6928439567832254 0.10739118036576195
-2.75 -2.664492094033989 0.13221553435663083
-2.75 -2.638441694453221 0.1572042318511693
-2.75 -2.5806063258575738 0.18382660861540076
-2.75 -2.5440774677376936 0.20429891180871562
-2.75 -2.467675857441435 0.229887681481591
-2.75 -2.3882114806754755 0.244417701508607
-2.75 -2.3230851156163506 0.2402204014390972
-2.75 -2.2321774233169167 0.24573831118438957
-2.75 -2.1594101982997724 0.24683450290355718
-2.75 -2.0582410726788365 0.26892123386401395
-2.75 -1.9092901477849018 0.3434329399440585
-2.75 -1.7023447218562249 0.3995258234054878
-2.75 -1.5641259376326497 0.4388788386415222
-2.75 -1.4715137442779853 0.45526896572353226
-2.75 -1.4139826659677042 0.48454581101769845
-2.75 -1.365681204184668 0.5079686463394615
-2.75 -1.3203968085387563 0.5113007882385731
-2.75 -1.2939589423196345 0.5141840600575895
-2.75 -1.2765975369781617 0.5323839940620484
-2.75 -1.2472792964274344 0.5048101740841449
-2.75 -1.2460768024132398 0.5320589419686433
-2.5 -2.5000119670588234 0.00015034823529376482
-2.5 -2.499429630394343 0.0013016200672967511
-2.5 -2.4988816013140913 0.0027637497993968055
-2.5 -2.497876173478102 0.004921894194496719
-2.5 -2.4953062009495923 0.01054075717630376
-2.5 -2.4946073216860936 0.014802181237431211
-2.5 -2.4908243993301893 0.022750227625477494
-2.5 -2.48876107042218 0.03198141379807106
-2.5 -2.4742284650553734 0.05580839919560496
-2.5 -2.4637922180006258 0.06893922196049553
-2.5 -2.4433954209551803 0.08881266577231109
-2.5 -2.428360571620553 0.1030337250098105
-2.5 -2.3921765982571253 0.12330936073010162
-2.5 -2.362793525289112 0.13930437933245737
-2.5 -2.3113665992440353 0.16001375169132365
-2.5 -2.2540547212023285 0.17513640454556026
-2.5 -2.2012496409322697 0.1780470541920002
-2.5 -2.132602056577084 0.18531918915503545
-2.5 -2.06988244099604 0.18702507648196842
-2.5 -1.9860360412374556 0.21656173179598392
-2.5 -1.8520048387003312 0.2885668600112384
-2.5 -1.658085758524891 0.3378446575698573
-2.5 -1.5301519948439077 0.387495427082815
-2.5 -1.4396004400705442 0.40941027248340406
-2.5 -1.3837288237970617 0.43945539022988245
-2.5 -1.334551473063024 0.4592214435774507
-2.5 -1.2967224387295746 0.4669560285276131
-2.5 -1.2723333550630342 0.4811372542010849
-2.5 -1.2473641430213678 0.4816361724852381
-2.5 -1.2268464341197705 0.4757314978649749
-2.5 -1.220506271434687 0.4976839935506976
-2.25 -2.250009711325014 8.6884130010176e-05
-2.25 -2.2496814540983605 0.0007473950819672324
-2.25 -2.249357217635259 0.0015845774740228793
-2.25 -2.2487725094284032 0.0028401272349172025
-2.25 -2.2473174717068 0.006223526242618857
-2.25 -2.2467604195981465 0.00870425193884284
-2.25 -2.2443601890676046 0.013384973367882566
-2.25 -2.243237931112638 0.019061950161092356
-2.25 -2.2350869916478686 0.03288597393032949
-2.25 -2.228589946291054 0.04110696614882695
-2.25 -2.217581428864417 0.05441607074044993
-2.25 -2.2067911836882366 0.06367116428707173
-2.25 -2.1835094931524877 0.07964876167487334
-2.25 -2.164395375715662 0.09089893705847449
-2.25 -2.1293160873411687 0.1062152716856524
-2.25 -2.0904132147106917 0.11818362593694276
-2.25 -2.052634016370118 0.1233891353809192
-2.25 -2.0026569603487894 0.13236487515481493
-2.25 -1.952232658638527 0.13809673804211295
-2.25 -1.886028536791558 0.16429236191361662
-2.25 -1.7702242445000476 0.23180984140144628
-2.25 -1.5943043586312629 0.28548050427871047
-2.25 -1.4791966671837602 0.3310668312168458
-2.25 -1.399104528945833 0.3612499145183593
-2.25 -1.3411772886835565 0.3880954688009389
-2.25 -1.2976810037012918 0.4115530049665388
-2.25 -1.261262351159282 0.41861655447125634
-2.25 -1.2375192734380853 0.43065665220563704
-2.25 -1.21286945119966 0.43716751738642157
-2.25 -1.1959397184527871 0.43918767112901486
-2.25 -1.1861497771580358 0.44952832168575707
-2.0 -2.0000257961804295 6.534452528191031e-05
-2.0 -1.9998281190043263 0.00042626572198872336
-2.0 -1.9996486146788992 0.0009097155963303206
-2.0 -1.9993030622217212 0.0016269533975153754
-2.0 -1.998450092379916 0.003585497815323232
-2.0 -1.9980564054340109 0.005002083699450487
-2.0 -1.9968209192322792 0.007839443379449095
-2.0 -1.9961634567835995 0.011031859775420283
-2.0 -1.9918430256349278 0.018511938832587317
-2.0 -1.9856434613868144 0.026109169431648153
-2.0 -1.9801214367649864 0.03221652276651548
-2.0 -1.9738142208135774 0.038511783056289606
-2.0 -1.9595996646993739 0.04837147490302874
-2.0 -1.9471223784044502 0.056093511633089274
-2.0 -1.9259968927506097 0.06850518147343268
-2.0 -1.8998329015111637 0.07415088854389215
-2.0 -1.8748912282539945 0.08124574166054746
-2.0 -1.8405699909734712 0.08881484535465141
-2.0 -1.8046602655195692 0.09507278289619407
-2.0 -1.754966040693801 0.11923868546691918
-2.0 -1.6666916162938374 0.17496568753912825
-2.0 -1.516673631870505 0.22954874935422184
-2.0 -1.4136460541910632 0.27029822189010266
-2.0 -1.3386326398752284 0.30663835746581825
-2.0 -1.2852197415216218 0.33179099947689733
-2.0 -1.2420248610924376 0.351425166971294
-2.0 -1.212204414101324 0.3665527410519587
-2.0 -1.187797358912155 0.3768141648234256
-2.0 -1.1676101352051989 0.38914852141231393
-2.0 -1.1519504178200048 0.39143391125205174
-2.0 -1.1398152626301359 0.397323841516262
-1.75 -1.7500366898755848 5.086177376987196e-05
-1.75 -1.7499201909002904 0.00024796960309789867
-1.75 -1.7497942345269133 0.0005107132972627763
-1.75 -1.7496003560731461 0.0009214701332340139
-1.75 -1.7491021728931706 0.002035855459273409
-1.75 -1.7489086837377408 0.0028747725953573323
-1.75 -1.7481992319127764 0.004508261627389669
-1.75 -1.7477007265526252 0.006377921769365099
-1.75 -1.745210572771494 0.010685986330906443
-1.75 -1.7424258784201503 0.014628479543490712
-1.75 -1.738912254536003 0.01858496098641859
-1.75 -1.7344404649991498 0.023051616797770545
-1.75 -1.726379655194326 0.0287180877729794
-1.75 -1.719328522568729 0.033147268720519305
-1.75 -1.705926830835587 0.04091312462112612
-1.75 -1.6896783007836844 0.04588986871623153
-1.75 -1.674029777841708 0.05237831954180049
-1.75 -1.6519721666403038 0.056457419941248636
-1.75 -1.6277727360031744 0.06352374156888868
-1.75 -1.5937399980429638 0.08093961619839843
-1.75 -1.527789743151319 0.12453481158814031
-1.75 -1.4087465207827417 0.1727943319051517
